,,,,,,,,,,,SalesReport,,,,,,,,,,,,,
,,,No of Invoices,,No of Recipients for Invoices,Total Invoice Value,,,Total Taxable Value for Invoices,,Total SGST/UTGST for Invoices,,Total CGST for Invoices,,Total IGST for Invoices,,Total CESS for Invoices,,Total Additional CESS for Invoices,,,,,
,,,2517,,3,1033947.87,,,964198.06,,34610.81,,34610.81,,0,,528.04,,0.15,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,No of Memo,,No of Recipient for Memo,Total Memo Value,,,Total Taxable Val for Memo,,Total SGST/UTGST for Memo,,Total CGST for Memo,,Total IGST for Memo,,Total CESS for Memo,,Total Additional CESS for Memo,,,,,
,,,0,,0,0,,,0,,0,,0,,0,,0,,0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Sl no.,GSTIN/UIN of Customer,Name of the Customer,Invoice No.,Is Memo,Invoice Date,Invoice Val,HSN,Product Name,Taxable Val,SGST/UTGST Rate,SGST/UTGST(Rs), CGST Rate,CGST(Rs),IGST Rate,IGST(Rs),CESS Rate,CESS(Rs),ADDITIONAL CESS Rate,ADDITIONAL CESS(Rs),Pos(State Code),UOM,QTY,RATE,Payment Mode
1307,,,4121022833,0,06-02-2022,1523,813,Habit Sliced Jalapenos,118.66,9.00%,10.67,9.00%,10.67,-,-,-,-,-,-,27,PC,1,140,Cash
1308,,,4121022833,0,06-02-2022,1523,2103,Veeba Mint Mayonnaise 300gu,150.9,6.00%,9.05,6.00%,9.05,-,-,-,-,-,-,27,PC,1,169,Cash
1309,,,4121022833,0,06-02-2022,1523,,Mothers Desi Szechwan,80,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,80,Cash
1310,,,4121022833,0,06-02-2022,1523,2106,Bakelite Puneri Splecial Khari 200 Gm Pouch,58.04,6.00%,3.48,6.00%,3.48,-,-,-,-,-,-,27,PC,1,65,Cash
1311,,,4121022833,0,06-02-2022,1523,19054000,Bake Lite Sugar Free Toast,57.16,2.50%,1.42,2.50%,1.42,-,-,-,-,-,-,27,PC,1,60,Cash
1312,,,4121022833,0,06-02-2022,1523,,Habenero Peri Peri Sauce 200gm,179,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,179,Cash
1313,,,4121022834,0,06-02-2022,70,,PB Anar,35.72,6.00%,2.14,6.00%,2.14,-,-,-,-,-,-,27,PC,1,40,Cash
1314,,,4121022834,0,06-02-2022,70,22029030,PB Aam Panna  250Ml,26.8,6.00%,1.6,6.00%,1.6,-,-,-,-,-,-,27,PC,1,30,Cash
1315,,,4121022835,0,06-02-2022,150,,Food,30,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,3,10,Cash
1316,,,4121022835,0,06-02-2022,150,21069019,Thums Up Soft Drink 250 Ml,16.96,9.00%,1.52,9.00%,1.52,-,-,-,-,-,-,27,PC,1,20,Cash
1317,,,4121022835,0,06-02-2022,150,19053100,Meji Yan Yan Straberry 57 gm,84.76,9.00%,7.62,9.00%,7.62,-,-,-,-,-,-,27,PC,1,100,Cash
1318,,,4121022836,0,06-02-2022,399,,milk chocolate biscuits,161.02,9.00%,14.49,9.00%,14.49,-,-,-,-,-,-,27,PC,1,190,Cash
1319,,,4121022836,0,06-02-2022,399,,Long & Short Junior,159,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,159,Cash
1320,,,4121022836,0,06-02-2022,399,9000,Ever Green Nomm Cheese Stix 70 Gm,42.38,9.00%,3.81,9.00%,3.81,-,-,-,-,-,-,27,PC,1,50,Cash
1321,,,4121022837,0,06-02-2022,189,,kideny beans spagheti,189,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,189,Cash
1322,,,4121022838,0,06-02-2022,1173,902,Twinings Of London English Breakfast Tea,271.44,2.50%,6.78,2.50%,6.78,-,-,-,-,-,-,27,PC,1,285,Cash
1323,,,4121022838,0,06-02-2022,1173,1905,Nongshim Shrimp FL Crackers 75 gm,167.8,9.00%,15.1,9.00%,15.1,-,-,-,-,-,-,27,PC,2,99,Cash
1324,,,4121022838,0,06-02-2022,1173,,Pocky,110,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,110,Cash
1325,,,4121022838,0,06-02-2022,1173,,Cornitos Party mix,280,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,2,140,Cash
1326,,,4121022838,0,06-02-2022,1173,,Snack Bonchili,130,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,130,Cash
1327,,,4121022838,0,06-02-2022,1173,,Noodles,170,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,2,85,Cash
1328,,zeta,4121022839,0,06-02-2022,180,,Apple S,180,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,180,Cash
1329,,,4121022840,0,06-02-2022,385,2008, Kerala Jackfruit Chips 250 VM,142.86,2.50%,3.57,2.50%,3.57,-,-,-,-,-,-,27,PC,1,150,Cash
1330,,,4121022840,0,06-02-2022,385,2008,A&O Magic Masala Chips 250 gm,138.1,2.50%,3.45,2.50%,3.45,-,-,-,-,-,-,27,PC,1,145,Cash
1331,,,4121022840,0,06-02-2022,385,2106,Prakash Kha Shev Bhaji Masala 25G,76.28,9.00%,6.86,9.00%,6.86,-,-,-,-,-,-,27,PC,3,30,Cash
1332,,,4121022841,0,06-02-2022,354,,Food,60,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,60,Cash
1333,,,4121022841,0,06-02-2022,354,,Food,75,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,75,Cash
1334,,,4121022841,0,06-02-2022,354,,Shreenath Basil Italian  ,20,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,20,Cash
1335,,,4121022841,0,06-02-2022,354,,Shreenath Capsicum Mix,100,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,100,Cash
1336,,,4121022841,0,06-02-2022,354,,Grren Tokri Jalapeno,99,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,99,Cash
1337,,,4121022842,0,06-02-2022,480,,Apple S,480,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,480,Cash
1338,,,4121022843,0,06-02-2022,48,1902,Top Ramen  Super Noodles - Masala 280 Gm Pouch,42.86,6.00%,2.57,6.00%,2.57,-,-,-,-,-,-,27,PC,1,48,Cash
1339,,,4121022844,0,06-02-2022,40,,Fruit Vegetables,40,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,40,Cash
1340,,,4121022845,0,06-02-2022,440,,kit kat original,50,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,50,Cash
1341,,,4121022845,0,06-02-2022,440,2209,Fruitella Strawberry,53.58,6.00%,3.21,6.00%,3.21,-,-,-,-,-,-,27,PC,1,60,Cash
1342,,,4121022845,0,06-02-2022,440,17041000,Fusen gum,89.3,6.00%,5.35,6.00%,5.35,-,-,-,-,-,-,27,PC,10,10,Cash
1343,,,4121022845,0,06-02-2022,440,,Zazzy,60,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,2,30,Cash
1344,,,4121022845,0,06-02-2022,440,17049090,Sour Punk Strawberry 40 gm,26.8,6.00%,1.6,6.00%,1.6,-,-,-,-,-,-,27,PC,1,30,Cash
1345,,,4121022845,0,06-02-2022,440,1704,SOUR PUNK APPLE,25.44,9.00%,2.28,9.00%,2.28,-,-,-,-,-,-,27,PC,1,30,Cash
1346,,,4121022845,0,06-02-2022,440,,Jolly Rancher Lolly Pop,8.94,6.00%,0.53,6.00%,0.53,-,-,-,-,-,-,27,PC,1,10,Cash
1347,,,4121022845,0,06-02-2022,440,17049020,Skittles Orignal 33.6 VM,44.66,6.00%,2.67,6.00%,2.67,-,-,-,-,-,-,27,PC,1,50,Cash
1348,,,4121022845,0,06-02-2022,440,1704,Skittles Wild Berry 33.6 gm,44.66,6.00%,2.67,6.00%,2.67,-,-,-,-,-,-,27,PC,1,50,Cash
1349,,,4121022846,0,06-02-2022,110,,Fanta Blue,110,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,110,Cash
1350,,,4121022847,0,06-02-2022,200,,Campfire Marshmallow,130,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,130,Cash
1351,,,4121022847,0,06-02-2022,200,17049020,Zubi Lollies 30 gm,26.8,6.00%,1.6,6.00%,1.6,-,-,-,-,-,-,27,PC,1,30,Cash
1352,,,4121022847,0,06-02-2022,200,1806,Zubi Lolly,35.72,6.00%,2.14,6.00%,2.14,-,-,-,-,-,-,27,PC,1,40,Cash
1353,,,4121022848,0,06-02-2022,35,,Hershey,35,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,35,Cash
1354,,,4121022849,0,06-02-2022,225,,Fruit Vegetables,20,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,20,Cash
1355,,,4121022849,0,06-02-2022,225,,Shreenath Capsicum Mix,100,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,100,Cash
1356,,,4121022849,0,06-02-2022,225,406,Modern Malai Paneer 250gm,100,2.50%,2.5,2.50%,2.5,-,-,-,-,-,-,27,PC,1,105,Cash
1357,,,4121022850,0,06-02-2022,139,2202,Kings Cold Coffee Vanilla 280Ml,124.12,6.00%,7.44,6.00%,7.44,-,-,-,-,-,-,27,PC,1,139,Cash
1358,,,4121022851,0,06-02-2022,515,1509,Borges Olive Oil Rich Flavour Of Olive 500Ml,333.34,2.50%,8.33,2.50%,8.33,-,-,-,-,-,-,27,PC,1,350,Cash
1359,,,4121022851,0,06-02-2022,515,1102,Weikfield Cornflour 500 Gms,75.9,6.00%,4.55,6.00%,4.55,-,-,-,-,-,-,27,PC,1,85,Cash
1360,,,4121022851,0,06-02-2022,515,,Chefss Basket Elbow Pasta 500 Gm,71.44,6.00%,4.28,6.00%,4.28,-,-,-,-,-,-,27,PC,1,80,Cash
1361,,,4121022852,0,06-02-2022,249,3402,Kinley 500 Ml Water Bottle,8.48,9.00%,0.76,9.00%,0.76,-,-,-,-,-,-,27,PC,1,10,Cash
1362,,,4121022852,0,06-02-2022,249,,Punpkin Seeds 100 gm,98.22,6.00%,5.89,6.00%,5.89,-,-,-,-,-,-,27,PC,1,110,Cash
1363,,,4121022852,0,06-02-2022,249,,Kitchen sence Fridge bag,129,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,129,Cash
1364,,,4121022853,0,06-02-2022,30,17049020,Zubi Lollies Candy Rocks 20 gm,26.8,6.00%,1.6,6.00%,1.6,-,-,-,-,-,-,27,PC,1,30,Cash
1365,,,4121022854,0,06-02-2022,30,17049020,Zubi Lollies Candy Rocks 20 gm,26.8,6.00%,1.6,6.00%,1.6,-,-,-,-,-,-,27,PC,1,30,Cash
1366,,,4121022855,0,06-02-2022,180,,Apple S,180,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,3,60,Cash
1367,,,4121022856,0,06-02-2022,185,,Toblerone Dark Chocolate With Honey & Almonde,185,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,185,Cash
1368,,,4121022857,0,06-02-2022,13,8011990,Yoko,12.4,2.50%,0.3,2.50%,0.3,-,-,-,-,-,-,27,PC,1,13,Cash
1369,,,4121022858,0,06-02-2022,210,22029030,PB Aamras Drink 250 Ml,80.36,6.00%,4.82,6.00%,4.82,-,-,-,-,-,-,27,PC,3,30,Cash
1370,,,4121022858,0,06-02-2022,210,22029030,PB Chilli Guava,107.16,6.00%,6.42,6.00%,6.42,-,-,-,-,-,-,27,PC,4,30,Cash
1371,,,4121022859,0,06-02-2022,90,3402,Kinley 500 Ml Water Bottle,8.48,9.00%,0.76,9.00%,0.76,-,-,-,-,-,-,27,PC,1,10,Cash
1372,,,4121022859,0,06-02-2022,90,,Shreenath Red Cabbage,50,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,50,Cash
1373,,,4121022859,0,06-02-2022,90,,Shreenath Iceberg Lettuce ,30,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,30,Cash
1374,,,4121022860,0,06-02-2022,60,220210,Fanta\Orange\Pet 250 Ml- 24,16.96,9.00%,1.52,9.00%,1.52,-,-,-,-,-,-,27,PC,1,20,Cash
1375,,,4121022860,0,06-02-2022,60,220210,Sprite Can 300Ml Pack Of 4,28.6,14.00%,3.99,14.00%,3.99,-,-,12.00%,3.42,-,-,27,PC,1,40,Cash
1376,,,4121022861,0,06-02-2022,105,,Food,30,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,30,Cash
1377,,,4121022861,0,06-02-2022,105,,Aronis,35,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,35,Cash
1378,,,4121022861,0,06-02-2022,105,,Shreenath Rosemary,20,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,20,Cash
1379,,,4121022861,0,06-02-2022,105,,Shreenath Oregano,20,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,20,Cash
1380,,,4121022862,0,06-02-2022,475,2007,Lactima Gouda Cheese Slices,200.9,6.00%,12.05,6.00%,12.05,-,-,-,-,-,-,27,PC,1,225,Cash
1381,,,4121022862,0,06-02-2022,475,710,Mccain Veggie Burger Patty 360Gms,116.08,6.00%,6.96,6.00%,6.96,-,-,-,-,-,-,27,PC,1,130,Cash
1382,,,4121022862,0,06-02-2022,475,710,Mccain Tandoori Vege Nuggets 325 Gms,107.16,6.00%,6.42,6.00%,6.42,-,-,-,-,-,-,27,PC,1,120,Cash
1383,,,4121022863,0,06-02-2022,2532,,Carry Bag Big,30,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,30,Cash
1384,,,4121022863,0,06-02-2022,2532,,Fruit Vegetables,45,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,45,Cash
1385,,,4121022863,0,06-02-2022,2532,,Kitchen sense bags,169,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,169,Cash
1386,,,4121022863,0,06-02-2022,2532,,Shreenath Mix Lettuce,80,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,80,Cash
1387,,,4121022863,0,06-02-2022,2532,1509,Borges Extra Virgin Olive Oil 1l,666.68,2.50%,16.66,2.50%,16.66,-,-,-,-,-,-,27,PC,1,700,Cash
1388,,,4121022863,0,06-02-2022,2532,1509,Borges Olive Oil Extra Light In Taste 1L,642.86,2.50%,16.07,2.50%,16.07,-,-,-,-,-,-,27,PC,1,675,Cash
1389,,,4121022863,0,06-02-2022,2532,,Samyang buldok kimchi Chiken Noodles,120.54,6.00%,7.23,6.00%,7.23,-,-,-,-,-,-,27,PC,1,135,Cash
1390,,,4121022863,0,06-02-2022,2532,,Samyang 3x spicy 350gm,133.94,6.00%,8.03,6.00%,8.03,-,-,-,-,-,-,27,PC,1,150,Cash
1391,,,4121022863,0,06-02-2022,2532,,Weikfield Pasta Penne,140,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,140,Cash
1392,,,4121022863,0,06-02-2022,2532,804,Pro Nature Organic Almonds 100G,230.36,6.00%,13.82,6.00%,13.82,-,-,-,-,-,-,27,PC,1,258,Cash
1393,,,4121022863,0,06-02-2022,2532,2005,Neo Sandwich Stackers 480 Gms,133.94,6.00%,8.03,6.00%,8.03,-,-,-,-,-,-,27,PC,1,150,Cash
1394,,,4121022864,0,06-02-2022,632,,Campfire Marshmallow,130,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,130,Cash
1395,,,4121022864,0,06-02-2022,632,1904,Kellogg Chocos Flakes Pouch 1.2Kg,402.86,2.50%,10.07,2.50%,10.07,-,-,-,-,-,-,27,PC,1,423,Cash
1396,,,4121022864,0,06-02-2022,632,2106,Snapin Pizza Mix 50g,70.54,6.00%,4.23,6.00%,4.23,-,-,-,-,-,-,27,PC,1,79,Cash
1397,,,4121022865,0,06-02-2022,40,,Lychee Drink,40,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,40,Cash
1398,,,4121022866,0,06-02-2022,195,21050000,Baskin Robbins Cotton Candy Surprise 65 Ml,165.26,9.00%,14.87,9.00%,14.87,-,-,-,-,-,-,27,PC,3,65,Cash
1399,,,4121022867,0,06-02-2022,160,1806,Chocalate M&m 45g,80,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,80,Cash
1400,,,4121022867,0,06-02-2022,160,,SKITTLES CRAZY SOUR 45G,80,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,80,Cash
1401,,,4121022868,0,06-02-2022,90,,SOUR PUNK BLUEBERRY 40 g,53.58,6.00%,3.21,6.00%,3.21,-,-,-,-,-,-,27,PC,2,30,Cash
1402,,,4121022868,0,06-02-2022,90,17049020,Zubi Lollies 30 gm,26.8,6.00%,1.6,6.00%,1.6,-,-,-,-,-,-,27,PC,1,30,Cash
1403,,,4121022869,0,06-02-2022,267,2202,Mogu Mogu Strawberry Juice 300 Ml,53.58,6.00%,3.21,6.00%,3.21,-,-,-,-,-,-,27,PC,1,60,Cash
1404,,,4121022869,0,06-02-2022,267,,Artisna Lychee Juice,61.62,6.00%,3.69,6.00%,3.69,-,-,-,-,-,-,27,PC,1,69,Cash
1405,,,4121022869,0,06-02-2022,267,,Artisna Grape Juice,61.62,6.00%,3.69,6.00%,3.69,-,-,-,-,-,-,27,PC,1,69,Cash
1406,,,4121022869,0,06-02-2022,267,,Artisna Orange Juice,61.62,6.00%,3.69,6.00%,3.69,-,-,-,-,-,-,27,PC,1,69,Cash
1407,,,4121022870,0,06-02-2022,230,,Food,30,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,30,Cash
1408,,,4121022870,0,06-02-2022,230,21069099, Orbit Chewing Gum - Mixed Fruit Sugarfree 22 Am,42.38,9.00%,3.81,9.00%,3.81,-,-,-,-,-,-,27,PC,1,50,Cash
1409,,,4121022870,0,06-02-2022,230,,Marshmallow Big Lollypop,150,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,150,Cash
1410,,,4121022871,0,06-02-2022,60,403,Milky Mist Farm Fresh Curd 400 Gms,53.58,6.00%,3.21,6.00%,3.21,-,-,-,-,-,-,27,PC,1,60,Cash
1411,,,4121022872,0,06-02-2022,345,,Snicker Fruit & Nut 25 Gm,148.32,9.00%,13.34,9.00%,13.34,-,-,-,-,-,-,27,PC,7,25,Cash
1412,,,4121022872,0,06-02-2022,345,1806,Snickers Chocolate 25Gm,16.96,9.00%,1.52,9.00%,1.52,-,-,-,-,-,-,27,PC,1,20,Cash
1413,,,4121022872,0,06-02-2022,345,,Orbit Mixfruit Bottle,127.12,9.00%,11.44,9.00%,11.44,-,-,-,-,-,-,27,PC,1,150,Cash
1414,,,4121022873,0,06-02-2022,175,,Fruit Vegetables,10,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,10,Cash
1415,,,4121022873,0,06-02-2022,175,,Shreenath Iceberg Lettuce ,30,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,30,Cash
1416,,,4121022873,0,06-02-2022,175,1806,Tiffany vanilla Riskie,76.28,9.00%,6.86,9.00%,6.86,-,-,-,-,-,-,27,PC,1,90,Cash
1417,,,4121022873,0,06-02-2022,175,19059020,Dukes Waffy Pineapple 75Gms,38.14,9.00%,3.43,9.00%,3.43,-,-,-,-,-,-,27,PC,1,45,Cash
1418,,,4121022874,0,06-02-2022,219,,Coolberg Strawberry,70.54,6.00%,4.23,6.00%,4.23,-,-,-,-,-,-,27,PC,1,79,Cash
1419,,,4121022874,0,06-02-2022,219,10189094,Doublemint Lemon Flavour,44.66,6.00%,2.67,6.00%,2.67,-,-,-,-,-,-,27,PC,1,50,Cash
1420,,,4121022874,0,06-02-2022,219,22029030,PB Aamras Drink 250 Ml,53.58,6.00%,3.21,6.00%,3.21,-,-,-,-,-,-,27,PC,2,30,Cash
1421,,,4121022874,0,06-02-2022,219,22029030,PB Chilli Guava,26.8,6.00%,1.6,6.00%,1.6,-,-,-,-,-,-,27,PC,1,30,Cash
1422,,,4121022875,0,06-02-2022,1482,,Carry Bag Big,30,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,30,Cash
1423,,,4121022875,0,06-02-2022,1482,,Fruit Vegetables,180,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,180,Cash
1424,,,4121022875,0,06-02-2022,1482,,Shreenath Mix Lettuce,80,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,80,Cash
1425,,,4121022875,0,06-02-2022,1482,20081990,Tong Garden Party Snack 180 Gms Pouch,125,6.00%,7.5,6.00%,7.5,-,-,-,-,-,-,27,PC,1,140,Cash
1426,,,4121022875,0,06-02-2022,1482,20081990,Tong Garden Salted Peanuts 160 Gms,125,6.00%,7.5,6.00%,7.5,-,-,-,-,-,-,27,PC,1,140,Cash
1427,,,4121022875,0,06-02-2022,1482,,Rainbow Belt Sourpunk,8.94,6.00%,0.53,6.00%,0.53,-,-,-,-,-,-,27,PC,2,5,Cash
1428,,,4121022875,0,06-02-2022,1482,1806,Amul Intense Bitter 90% Chocolate 150 Gm,105.94,9.00%,9.53,9.00%,9.53,-,-,-,-,-,-,27,PC,1,125,Cash
1429,,,4121022875,0,06-02-2022,1482,,Kelloggs ,195,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,195,Cash
1430,,,4121022875,0,06-02-2022,1482,19053100,Dukes Wafers - Waffy (Chocolate Flavor) 75 Gm Pouch,18.66,9.00%,1.67,9.00%,1.67,-,-,-,-,-,-,27,PC,1,22,Cash
1431,,,4121022875,0,06-02-2022,1482,,Doublemint Pepermint,89.3,6.00%,5.35,6.00%,5.35,-,-,-,-,-,-,27,PC,1,100,Cash
1432,,,4121022875,0,06-02-2022,1482,,Epigamia Chocolate,35,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,35,Cash
1433,,,4121022875,0,06-02-2022,1482,,Stroopwafle Caramal,50.86,9.00%,4.57,9.00%,4.57,-,-,-,-,-,-,27,PC,1,60,Cash
1434,,,4121022875,0,06-02-2022,1482,,Sleepy Owl Caramel Hot Brew Bags set 10,285.72,2.50%,7.14,2.50%,7.14,-,-,-,-,-,-,27,PC,1,300,Cash
1435,,,4121022875,0,06-02-2022,1482,,Kokola Olezz Strawberry,55.1,9.00%,4.95,9.00%,4.95,-,-,-,-,-,-,27,PC,1,65,Cash
1436,,,4121022876,0,06-02-2022,135,,Food,30,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,30,Cash
1437,,,4121022876,0,06-02-2022,135,,Fiesta French Bread,50,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,50,Cash
1438,,,4121022876,0,06-02-2022,135,, Fiesta Garlic Bread,55,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,55,Cash
1439,,,4121022877,0,06-02-2022,380,20081990,Tong Garden Party Snack 40 gm,26.8,6.00%,1.6,6.00%,1.6,-,-,-,-,-,-,27,PC,1,30,Cash
1440,,,4121022877,0,06-02-2022,380,,Picnic,50,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,50,Cash
1441,,,4121022877,0,06-02-2022,380,1902,Cup Noodles [Indndl] 70 Gm Plcup Spiced Chicken,44.66,6.00%,2.67,6.00%,2.67,-,-,-,-,-,-,27,PC,1,50,Cash
1442,,,4121022877,0,06-02-2022,380,1806,Amul Belgian,127.12,9.00%,11.44,9.00%,11.44,-,-,-,-,-,-,27,PC,1,150,Cash
1443,,,4121022877,0,06-02-2022,380,,Max Protein,40,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,40,Cash
1444,,,4121022877,0,06-02-2022,380,210690,keya Creamy Chicken 12 gm,25.44,9.00%,2.28,9.00%,2.28,-,-,-,-,-,-,27,PC,2,15,Cash
1445,,,4121022877,0,06-02-2022,380,,Donut,30,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,30,Cash
1446,,,4121022878,0,06-02-2022,400,2005,American Garden Green Olives 212 G,200.9,6.00%,12.05,6.00%,12.05,-,-,-,-,-,-,27,PC,1,225,Cash
1447,,,4121022878,0,06-02-2022,400,22029020,Kara. Cocinut. Milk. 200ml,125,6.00%,7.5,6.00%,7.5,-,-,-,-,-,-,27,PC,2,70,Cash
1448,,,4121022878,0,06-02-2022,400,,Almond brittle,35,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,35,Cash
1449,,,4121022879,0,06-02-2022,514,2103,Real Thai Sweet Chilli Mild Sause 235 Ml,177.68,6.00%,10.66,6.00%,10.66,-,-,-,-,-,-,27,PC,1,199,Cash
1450,,,4121022879,0,06-02-2022,514,1004,Ecovalley White Oats 500G,85,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,85,Cash
1451,,,4121022879,0,06-02-2022,514,1902,Wai Wai Ndl Hakka Veg 180G,35.72,6.00%,2.14,6.00%,2.14,-,-,-,-,-,-,27,PC,1,40,Cash
1452,,,4121022879,0,06-02-2022,514,,Raavi Stir Fry Sauce,169.66,6.00%,10.17,6.00%,10.17,-,-,-,-,-,-,27,PC,1,190,Cash
1453,,,4121022880,0,06-02-2022,225,,Kelloggs ,195,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,195,Cash
1454,,,4121022880,0,06-02-2022,225,909,Ever Green Tomato Ball 100 Gm,26.8,6.00%,1.6,6.00%,1.6,-,-,-,-,-,-,27,PC,1,30,Cash
1455,,,4121022881,0,06-02-2022,160,,Chefss Basket Elbow Pasta 500 Gm,71.44,6.00%,4.28,6.00%,4.28,-,-,-,-,-,-,27,PC,1,80,Cash
1456,,,4121022881,0,06-02-2022,160,1902,ChefS Basket Durum Wheat Pasta - Penne 500 Gm,71.44,6.00%,4.28,6.00%,4.28,-,-,-,-,-,-,27,PC,1,80,Cash
1457,,,4121022882,0,06-02-2022,60,,Apple S,60,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,60,Cash
1458,,,4121022883,0,06-02-2022,65,21050000,Br Baskin Robbin Almonds & Caramel,55.1,9.00%,4.95,9.00%,4.95,-,-,-,-,-,-,27,PC,1,65,Cash
1459,,,4121022884,0,06-02-2022,75,,Potato Biscut,25,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,25,Cash
1460,,,4121022884,0,06-02-2022,75,1902,Epigamia Greek Yogurt Blueberry 90G,47.62,2.50%,1.19,2.50%,1.19,-,-,-,-,-,-,27,PC,1,50,Cash
1461,,,4121022885,0,06-02-2022,10,3402,Kinley 500 Ml Water Bottle,8.48,9.00%,0.76,9.00%,0.76,-,-,-,-,-,-,27,PC,1,10,Cash
1462,,,4121022886,0,06-02-2022,339,,Aronis,35,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,35,Cash
1463,,,4121022886,0,06-02-2022,339,,Shreenath Leek ,50,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,50,Cash
1464,,,4121022886,0,06-02-2022,339,204,breast boneless,129.48,6.00%,7.76,6.00%,7.76,-,-,-,-,-,-,27,PC,1,145,Cash
1465,,,4121022886,0,06-02-2022,339,2103,Keya Thyme Seasoning 18 Gm Jar,109,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,1,109,Cash
1466,,,4121022887,0,06-02-2022,100,1902,Nissin Cup Noodles Veggi Manchow 70G,89.3,6.00%,5.35,6.00%,5.35,-,-,-,-,-,-,27,PC,2,50,Cash
1467,,,4121022888,0,06-02-2022,290,,Potato Biscut,50,0.00%,0,0.00%,0,-,-,-,-,-,-,27,PC,2,25,Cash
1468,,,4121022888,0,06-02-2022,290,2106,Hersheys  chocolate Syrup Genuine 200 G,80.52,9.00%,7.24,9.00%,7.24,-,-,-,-,-,-,27,PC,1,95,Cash
